9787227066965,成为海子果的爸爸,https://img1.doubanio.com/view/subject/l/public/s29595659.jpg,海海,,散文,黄河出版传媒集团宁夏人民出版社,这是一本写给女儿的书。“很多人见过花开，却无意花开是树在多么长久里守护着的梦想，那殷红的一片不是颜色，而是每一丝阳光在春天里一笔笔图画的最灿烂的想象。”,2021-12-26 10:53:47,2021-12-26 10:53:47
9787020017256,沈从文散文选,https://img1.doubanio.com/view/subject/l/public/s3346517.jpg,沈从文,,散文,人民文学出版社,内有黄永玉木刻:《边城》插图。---------------本书分为三部分，详细内容包括我所生长的地方、我的家庭、我读一本小书同时又读一本大书、辛亥革命的一课、我上许多课仍然不放下那一本大书、预备兵的技术班、一个老战兵、辰州、清乡所见、怀化镇、姓文的秘书、女难、常德、船上、保靖、一个大王、学历史的地方、附记、湘行散记、一个戴水獭皮帽子的朋友、桃源与沅州、鸭窠围的夜、一九三四年一月十八、一个多情水手与一个多情妇人、辰河小船上的水手、箱子岩、五个军官与一个媒矿工人、老伴、虎雏再遇记、一个爱惜鼻子的朋友、湘西、题记、引子、常德的船、沅陵的人、白河流域几个码头、泸溪·浦市·箱子岩等。,2021-12-26 10:55:55,2021-12-26 10:55:55
9787600690718,三毛全集-全11册,https://img1.doubanio.com/view/subject/l/public/s26031818.jpg,,,散文,,三毛全集-全11册，ISBN：9787600690718，作者：三毛,2021-12-26 10:56:06,2021-12-26 10:56:06
,野草,https://img1.doubanio.com/view/subject/l/public/s2364689.jpg,鲁迅,,散文,人民文学出版社,本书所收散文诗23篇〔包括一首打油诗和一出诗剧〕，最初都曾陆续发表于1924年12月至1926年1月的《语丝》周刊上，《题辞》最初也曾发表于1927年7月2日出版的《语丝》第138期，发表时署名均为鲁迅。本书于于年1927年4月由作者亲自编定，同年7月由上海北新书局初版印行列为作者所编的《乌合丛书》之一。此后印行的版本，除个别字和标点有所不同外，各篇文字大都和初版相同。《题辞》在本书最初的几次印刷都曾印入；后来被国民党政府书报检查机关抽去〔鲁迅在1935年11月23日致邱遇信和1936年2月19日致夏传经信中，均提及此事〕，至1941年上海鲁迅全集出版社出版《鲁迅三十年集》时才重新收入。《野草》的封面画系孙福熙所作，初版封面题字署“鲁迅先生”，后按鲁迅意思改为“鲁迅著”，鲁迅在1927年12月9日夜致章廷谦信中曾提及此事。鲁迅写作《野草》时，适值...,2021-12-26 10:56:18,2021-12-26 10:56:18
,撒哈拉的故事,https://img2.doubanio.com/view/subject/l/public/s3530831.jpg,三毛,,散文,湖南文艺出版社,台灣的著名作家──三毛1943年3月26日出生於重慶，浙江省定海縣人。本名為陳懋平，1946年改名陳平。筆名『三毛』更不知出自何處，只在她的《鬧學記》一篇序文中提及『三毛』二字暗藏一個《易經》的卦象，至於這卦象究竟隱藏何種玄機，序文中並沒有進一步的交代。三毛的母親繆進蘭曾在〈我的女兒，大家的三毛〉這篇文章中，提及四個兄弟姊妹裡，次女三毛的性格最為特行卓立、不依常規，以及不能忍受虛假，因此父母要在她身邊看守著每一腳步是否踏穩。另外，有讀者認為『流浪』才是三毛真正的名字，無論是她的遺作、她的遊歷和她心靈情感的轉折，始終透著一點點浪跡天涯的意味。1973年7月，三毛與荷西在沙漠小鎮阿尤恩結婚。與荷西一道生活的歲月，三毛的文章充滿歡笑、喜樂，讀者閱讀他的小說，彷彿感受著她愉悅的婚姻生活，即使面對大風沙的侵襲，她仍顯得積極與樂觀。然而自荷西離開人世後...,2021-12-26 10:56:30,2021-12-26 10:56:30
9787806578483,纪伯伦散文诗经典,https://img2.doubanio.com/view/subject/l/public/s6453251.jpg,[黎巴嫩]纪·哈·纪伯伦,,散文,译林出版社,"东方出了个纪伯伦(1883—1931),真是东方人的骄傲。纪伯伦是世界级文化名人,他的精美散文诗誉满全球,只说一句“美文共欣赏,妙趣各自得”就够了,用不着写什么“序言”,笔者仅想把他的生平及著述概略介绍一下。    纪伯伦是“旅美派”作家中的杰出代表,被誉为“旅美文学家们的头号领袖”、“旅美文学的旗手和灵魂”。他在诗歌、散文、小说的创作上不落窠臼,开一代文坛新风。尤其值得称道的是他的散文诗创作,达到了炉火纯青的境界,不仅当时的“旅美派”作家中无人能比,就是当今阿拉伯文坛上也很少有人堪与之相提并论。他不仅在用母语阿拉伯语创作上取得了可观的成就,还用英文写下了数部传世佳作,轰动了美国,传遍西方和东方。他虽不曾得过什么奖,但他在世界文坛上重要的一席之地无可争议。他用英文写的散文诗代表作《先知》,被称为“小圣经”。据统计,它已被译成五十六种文字,发行量超过...",2021-12-26 10:56:41,2021-12-26 10:56:41
9787544744614,野草,https://img2.doubanio.com/view/subject/l/public/s27155622.jpg,鲁迅,,散文,译林出版社,《野草》收入鲁迅1924年9月至1926年4月在北京创作的散文诗23篇及1927年编成集子时所作《题辞》1篇。《野草》贯穿着严肃的自剖和不懈的思想探索。它的艺术特色鲜明——象征和隐喻手法，想象丰富，构思奇特。,2021-12-26 10:56:54,2021-12-26 10:56:54
9787508675770,羊道三部曲(共3册),https://img2.doubanio.com/view/subject/l/public/s29533871.jpg,[中国]李娟,,散文,中信出版社,“羊群在一整面山坡上弥漫开来，沿着平行着布满坡体的上百条弧线（那就是羊道）有序前行，丝丝入扣。” 新疆北部游牧地区的哈萨克牧民大约是这个世界上最后一支最为纯正的游牧民族了。羊道，是哈萨克牧民生命中必经的道路，是大自然给他们安排的艰辛壮阔的迁徙之路。他们盛装跋涉在祖先的道路上，完成自己的一生，青春、衰老、贫穷、爱情……他们是真正的“在路上”。 “羊道”三部曲记录了李娟跟随哈萨克族的扎克拜妈妈一家，历经寒暑，在粗犷苍茫的新疆阿勒泰山区游牧生活的日子。哈萨克族逐水草而居的草原生活在此得以呈现，在自然的静穆与残酷面前，这个游牧民族所展现出的淡然、坚韧与智慧，让宇宙里每一个渺小的生命都显得如此独特。,2021-12-26 10:57:06,2021-12-26 10:57:06
9787500699415,水蛇腰,https://img9.doubanio.com/view/subject/l/public/s6641226.jpg,汪曾祺,,散文,中国青年出版社,《水蛇腰》包括了：两副鸭掌白白净净、妥妥停停、排成一排、异秉、这一条街上的店铺、摆摊的、生意如何、彼此都很清楚、岁寒三友、这三个人是、王瘦吾、陶虎臣、靳彝甫、王四海的黄昏、王四海站起来，沿着承志河等内容。,2021-12-26 10:57:18,2021-12-26 10:57:18
9787547038864,雅舍小品,https://img1.doubanio.com/view/subject/l/public/s28322938.jpg,梁实秋,,散文,万卷出版公司-万榕书业,梁公其人，才、情、趣兼备，洒脱率真，风趣豁达。梁公撰文，古今中外信手拈来，下笔千言，亦庄亦谐。梁公小品，乃是随想随写，不拘篇幅，内容包罗万象，篇篇雅致玲珑。生活琐事、人情风俗、所思所感等在他笔下皆成文章。梁实秋先生被公认为华语世界中散文天地的一代宗师之一，他的“雅舍小品”在海内外广为流传。梁先生曾言此书为“长日无俚，写作自遣”，但这些文言文与白话文相济，追求“绚烂之极归于平淡”的优美小品，融人生经历的感悟、待人处世的智慧与雅致脱俗的情调于一炉，温润平和地展现一个时代人们生活的方方面面，至今仍不失阅读和品赏的价值。本书精选了梁先生各类小品文、散文，并根据内容分为四辑：★雅舍漫笔，生活琐记：本辑收录的都是梁先生的生活琐记，主题都是身边平常的物与事，如衣裳、狗、下棋、理发、送礼等。但梁先生下笔优雅从容，语句风趣幽默，大俗中透着大雅，于细微处现真知...,2021-12-26 10:57:31,2021-12-26 10:57:31
9787214127648,忆昔,https://img2.doubanio.com/view/subject/l/public/s28068633.jpg,汪曾祺,,散文,江苏人民出版社,《忆昔》是一辑回忆性散文，包括作者的家人以及自己，遇见过、交往过的各色人物。这本散文集平淡自然，人物事迹似信手拈来，但读后却又让人感怀至深。书中展现的是凡人凡事，但表现出了人与人之间最真诚最温暖的情感，像一江平静的春水，却处处透露着生意盎然，让人读后心生感动。,2021-12-26 10:57:49,2021-12-26 10:57:49
9787807132080,陶庵梦忆,https://img9.doubanio.com/view/subject/l/public/s1696004.jpg,张岱,,散文,山东画报出版社,《陶庵梦忆》凡八卷，文123则，其中卷一15则，卷二15则，卷三16则，卷四15则，卷五16则，卷七17则，卷八13则。内容庞杂，涉及面甚广。据初步以题材分类归纳之，大致可分为：山川形胜、民俗风情、亭台楼阁、戏曲技艺、方物饮食等五类。　　《陶庵梦忆》这部散文集，是明末清初风霜雨雪的产物，是中国梦文化的艺术结晶，是作者人生里程中血与泪的凝结，是人生的梦忆，是心灵的梦忆，是国破家亡后的一曲曲悲哀的挽歌，也是对乱世社会人生的一声声凄切的哀鸣，更是陶庵五十年生命历程中一个个值得回味的跳动着憧憬与充满活力的生命音符。没有希望，没有奢求，没有期待，惟有哀怨，惟有诅咒，惟有梦忆；以梦忆为解脱，以梦忆为慰藉，以梦忆为反思，将家国之叹、故园之思、人生这悲寄予梦忆之中，这就是《陶庵梦忆》的写作动机，这就是《陶庵梦忆》的怀旧情结，这就是《陶庵梦忆》的艺术真谛。,2021-12-26 10:58:01,2021-12-26 10:58:01
,三毛作品选（台湾文学丛书）,https://img1.doubanio.com/view/subject/l/public/s3223447.jpg,三毛,,散文,海峡文艺出版社,,2021-12-26 10:58:12,2021-12-26 10:58:12
9787303045822,汪曾祺全集(4),https://img9.doubanio.com/view/subject/l/public/s2678254.jpg,汪曾祺,,散文,北京师范大学出版社,《汪曾祺全集(4)》内容简介：本套书收录了在量汪曾祺先生的小说、散文、戏剧以及其他作品，从这些内容丰富、题材各异的作品中，读者可以对汪曾祺先生的思想情感和艺术风格有一个全面的了解。,2021-12-26 10:58:23,2021-12-26 10:58:23
9787303045846,汪曾祺全集(6),https://img2.doubanio.com/view/subject/l/public/s1148273.jpg,汪曾祺,,散文,北京师范大学出版社,《汪曾祺全集(6)》内容简介：本套书收录了在量汪曾祺先生的小说、散文、戏剧以及其他作品，从这些内容丰富、题材各异的作品中，读者可以对汪曾祺先生的思想情感和艺术风格有一个全面的了解。,2021-12-26 10:58:34,2021-12-26 10:58:34
9787020055289,野草,https://img9.doubanio.com/view/subject/l/public/s10266085.jpg,鲁迅,,散文,人民文学出版社,《野草》收作者1924年至1926年所作散文诗二十三篇。1927年7月由北京新书局初版，列为作者所编的《乌合丛书》之一。《野草》贯穿着严肃的自剖和不懈的思想探索。它的艺术特色鲜明——象征和隐喻手法，想象丰富，构思奇特。,2021-12-26 10:58:46,2021-12-26 10:58:46
9787530210949,寻找家园（增订版）,https://img2.doubanio.com/view/subject/l/public/s6827112.jpg,高尔泰,,散文,北京十月文艺出版社,《寻找家园》是一代学人的心灵史，是关于苦难的艺术之书。书中作品沉重如山，灵动如水，是当代散文最美的收获。本书是《寻找家园》是增订新版，是传世经典，值得一看。《寻找家园》所编为非虚构散文，是广义的散文。广义的散文，不拘记叙、抒情、议论、不限文章、日记、书信，重要的是同大地的关联。这其中，有泥土的沉重、朴实、芳香与苦涩，有水的柔润，也有干旱及焦渴。,2021-12-26 10:59:00,2021-12-26 10:59:00
9787530209653,撒哈拉的故事,https://img9.doubanio.com/view/subject/l/public/s3664296.jpg,三毛,,散文,北京十月文艺出版社,收录散文19篇。记述三毛在撒哈拉沙漠的生活。这部散文集发表出版后，因其风趣自然的笔触、热情感恩的心灵和诚挚悲悯的情怀，风靡全球万千的中文读者。,2021-12-26 10:59:13,2021-12-26 10:59:13
9787020041596,野草,https://img1.doubanio.com/view/subject/l/public/s1089049.jpg,鲁迅,,散文,人民文学出版社,《野草》(赵延年木刻插图本)是插图本，当我沉默的时候，我觉得充实；我将开口，同时感到空虚。过去的生命已经死亡。我对于这死亡有大欢喜，因为我借此知道它曾经存活。死亡的生命已经朽腐。我对于是朽腐有大欢喜，因为我借此知道它还非空虎。生命的泥委弃在地面上，不生乔木，只生野草，这是我的罪过。,2021-12-26 10:59:26,2021-12-26 10:59:26
9780156027786,The Common Reader,https://img1.doubanio.com/view/subject/l/public/s1508619.jpg,VirginiaWoolf,,散文,MarinerBooks,"Woolf’s first and most popular volume of essays. This collection has more than twenty-five selections, including such important statements as “Modern Fiction” and “The Modern Essay.” Edited and with an Introduction by Andrew McNeillie; Index.",2021-12-26 10:59:38,2021-12-26 10:59:38
9787544729031,呐喊（经典译林）,https://img9.doubanio.com/view/subject/l/public/s27261924.jpg,鲁迅,,散文,译林出版社,《呐喊》是鲁迅1918年至1922年所作的十四篇短篇小说的结集。作品真实描绘了从辛亥革命到“五四”时期的社会面貌，无情地鞭挞了封建制度和封建礼教的种种弊端，表现出对国民精神的热切关注和对社会变革的强烈渴望。,2021-12-26 10:59:52,2021-12-26 10:59:52
9787530208892,撒哈拉的故事,https://img2.doubanio.com/view/subject/l/public/s2390733.jpg,三毛,,散文,北京十月文艺出版社,《撒哈拉的故事》记录了三毛在撒哈拉的生活，共十八篇。《沙漠中的饭店》原名《中国饭店》，最初发表于一九七四年十月六日《联合报》，这是三毛第一次使用笔名“三毛”。,2021-12-26 11:00:09,2021-12-26 11:00:09
9787020054732,野草,https://img1.doubanio.com/view/subject/l/public/s1691059.jpg,鲁迅,,散文,人民文学出版社,野草，ISBN：9787020054732，作者：鲁迅著,2021-12-26 11:00:22,2021-12-26 11:00:22
9787535412836,矮纸集,https://img1.doubanio.com/view/subject/l/public/s10386989.jpg,汪曾祺,,散文,长江文艺出版社,《跨世纪文丛》缘起总序：跨世纪的机缘题记鸡鸭名家异秉受戒岁寒三友大淖记事晚饭花鉴赏家八千岁陈小手故人往事黄开榜的一家小姨娘仁慧露水卖眼镜的宝应人辜家豆腐店的女儿兽医熟藕侯银匠水蛇腰老鲁鸡毛职业日规星期天天鹅之死云致秋行状晚饭后的故事讲用安乐居八月骄阳小芳窥浴七里茶坊护秋尴尬代跋：却顾所来径 苍苍横翠微跋：读《矮纸集》兼及汪曾祺小说文体描述附录：汪曾祺主要作品目录,2021-12-26 11:00:34,2021-12-26 11:00:34
9787550291669,万物静观皆自得,https://img9.doubanio.com/view/subject/l/public/s29418154.jpg,老舍,,散文,北京联合出版公司,共收录了老舍36篇随笔、散文，老舍语言风趣幽默，接地气，用地道的北京话，写他写稿逗猫为二姐写信的忙碌的一天，当然，他的活动不限于此，偶尔和亲戚看看有声电影，有机会逛逛济南的药集，看看济南的趵突泉，夏天的时候去避避暑，看看谁在吃莲花治烫伤……最是平凡的日常，最是生机勃勃且妙趣横生。,2021-12-26 11:00:45,2021-12-26 11:00:45
9787801155559,三毛经典作品（上下）,https://img1.doubanio.com/view/subject/l/public/s2628688.jpg,三毛,,散文,当代世界出版社,收入三毛多年里创作的散文精品，包括“蝴蝶的颜色”、“惊梦三十年”、“雨季不再来”等，附有精美的照片。,2021-12-26 11:00:57,2021-12-26 11:00:57
9787303045839,汪曾祺全集(5),https://img9.doubanio.com/view/subject/l/public/s1148274.jpg,汪曾祺,,散文,北京师范大学出版社,《汪曾祺全集(5)》内容简介：本套书收录了在量汪曾祺先生的小说、散文、戏剧以及其他作品，从这些内容丰富、题材各异的作品中，读者可以对汪曾祺先生的思想情感和艺术风格有一个全面的了解。,2021-12-26 11:01:09,2021-12-26 11:01:09
9787539156989,我二十一岁那年,https://img3.doubanio.com/view/subject/l/public/s4511830.jpg,史铁生,,散文,二十一世纪出版社,"《名家寄小读者·我二十一岁那年:史铁生寄小读者》内容简介：对作家史铁生来说，二十岁那年的厄运突降，不啻于让他的青春有了天崩地陷般毁灭，他曾愤怒、咆哮，无法接受命运的残酷，是母亲的爱还有周围人水一样柔软的温情,才使他年轻的心渐渐平复，让他陷入忧郁的同时也开始了深刻的人生思索。读他的作品，你要有勇气体会那种忧郁和沉思，但穿透那层忧郁，你就会恍然发现，在那忧郁的枝干上，竟也会开出积极乐观甚至幽默自足的花朵。所以，史铁生的文字是有魔法般魅力的，因为那文字会叩响读者内心最深处的门……",2021-12-26 11:01:20,2021-12-26 11:01:20
9787530213841,寻找家园,https://img1.doubanio.com/view/subject/l/public/s33473748.jpg,高尔泰,,散文,北京十月文艺出版社,"《寻找家园》是一部担当之书。高尔泰用一本书书写一生，苍莽浑厚、精洁优美。他的文字是历史的真实回忆，更是对人性的深层揭示、对灵魂的深度挖掘。高尔泰用文字还原了许多琐碎小事和日常感觉,他在废墟上拾捡零落的碎片，细心擦洗、审视，慢慢地积攒、拼合，在时间缓缓的水纹中逐渐恢复其轮廓，丰富着大历史。高尔泰的故事把我们带回历史的迷雾中，和他一起目击了人的倾轧、屈服、扭曲和抗争，目击了生命的脆弱和复杂，目击了宏大事件中的精微细节。他的文字炉火纯青，朴实而细腻，融合了画家的直觉和哲学家的智慧。一种稀有的、似古君子的强健宽厚之风贯穿全书。编辑推荐高尔泰的文字就像古城墙上的石砖，一块块沉重、坚硬、沉默地砌在那里。那些痛彻心扉的记忆居然能在他笔下转化成平淡的话语。没有高屋建瓴式的空话，又不陷溺于个人的琐碎遭遇中。行文有情但不煽情，冷静而不冷酷。文字里看不到因侮辱和折磨所...",2021-12-26 11:01:33,2021-12-26 11:01:33
9787555903956,逝水,https://img1.doubanio.com/view/subject/l/public/s29462627.jpg,汪曾祺,,散文,河南文艺出版社,一个中国人，即便没有读过什么书，也是在文化传统里生活着的。有评论家说我受了道家思想的影响，有可能，我年轻时很爱读《庄子》。但我觉得我受儒家思想影响更大一些。我所说的“儒家”是曾子式的儒家，一种顺乎自然，超功利的潇洒的人生态度。——汪曾祺汪先生曾经说：“我要用自己的手去触摸每一个字。” 他的一生，在纯正明晰的艺术上，是对文字触摸的一生。他是那种最清楚什么叫做幸福的人。——龙冬,2021-12-26 11:01:44,2021-12-26 11:01:44
9787100013338,英国散文的流变,https://img1.doubanio.com/view/subject/l/public/s1273477.jpg,王佐良,,散文,商务印书馆,,2021-12-26 11:02:02,2021-12-26 11:02:02
9787530212134,彩云聚散,https://img9.doubanio.com/view/subject/l/public/s10352286.jpg,汪曾祺,,散文,北京十月文艺出版社,《彩云聚散》是一部中国当代文学大家汪曾祺作品的精美选本。《彩云聚散》由北大学者倾力锤炼、打造，选目精当，选本权威。《彩云聚散》是一本回忆性的散文，包括写家人，写各个时期的自己。更多的是写见过、交往过的各色人等。汪曾祺笔下多奇人，也多畸人，总之不俗。,2021-12-26 11:02:14,2021-12-26 11:02:14
9787536050006,汪曾祺集,https://img1.doubanio.com/view/subject/l/public/s8969369.jpg,汪曾祺,,散文,花城出版社,《汪曾祺集》所选，包括汪曾祺的散文和小说。小说部分，分为三辑。第一辑“故里杂记”，所选多为汪曾祺以自己的故乡高邮为背景创作的小说；第二辑“他乡寄意”，包括汪曾祺以西南联大、五十年代下放等不同时间段的人生经历和见闻为素材的小说；第三辑“一种小说”，收入的多为汪曾祺在文体和创作手法上有所创新，带有试验意味的小说。散文部分，分为五辑。第一辑“翠湖心影”，所写均是对西南联大时期生活的回忆；第二辑“自报家门”，收入汪曾祺谈论自己生平的文章；第三辑“四方食事”，为作者的美食文字；第四辑“晚翠文谈”，为汪曾祺谈论评析作家作品、文学创作的文字；最后一辑“草木春秋”，有关于草木鱼虫的、也有怀人怀事的，总的看来，都能显示汪曾祺作为“杂”家的写作特色。,2021-12-26 11:02:26,2021-12-26 11:02:26
