book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787563353248,写给孩子的哲学启蒙书（第1卷）,https://img2.doubanio.com/view/subject/l/public/s23835652.jpg,（法）碧姬・拉贝,潘林,教育,广西师范大学出版社,要是人不死呢？那些神真的存在吗？为什么孩子的自由总是比成人的少？怎样让幸福变大一点？羊和狼谁是对的？……诸如此类的问题，每个儿童在成长的过程中都曾好奇和迷惑，每个家长都曾遭遇孩子穷追不舍的逼问；一群群孩子在困惑中走向成年，一个个家长面对询问的目光依然尴尬……本书弥补了这种缺失和遗憾。尽管书中哲学的思考遍及所有的人生重大主题，却没有任何难懂的哲学概念和哲学词语。所有的思想所有的哲学都融化在一个个小故事里，融化在普普通通的生活中。它既是为孩子写的，为孩子们对人生的思考写的，也是为家长或都是老师们写的，是为解答他们的孩子或他们的学生提出的人生问题而写的。它是老师、家长以及孩子的人生工具书，是他们互相了解和沟通的桥梁。法国画家雅克・阿扎姆的插图，更是为本来已不“纯粹”的哲学抹上了幽默，为本来就不沉重的思想增添了俏皮。这套丛书在法国出版后获得巨大成功，在...,2021-12-23 19:24:43,2021-12-23 19:24:43
9787600100286,青春读书课系列人文读本（全14册）,https://img1.doubanio.com/view/subject/l/public/s2725119.jpg,严凌君编,,教育,商务图书馆,"《青春读书课》系列人文读本一共7卷14册(还有两卷4册近期出版),大约500万字,选编的文章古今中外,从宗教经典到科学美文,从小说诗歌到各种文论,举凡成长、文学、中国、思想、文化、诗意等等无所不包,堪称蔚为大观。《青春读书课》中学生系列人文读本,一共7卷14册,原本是深圳育才中学“拓展性课程”———校本实验课程的语文教材。在正式出版之前,已经在民间悄然流传。全国有二十余间学校选用它作精英教育教材。",2021-12-23 19:24:49,2021-12-23 19:24:49
9787501956036,儿童纪律教育,https://img2.doubanio.com/view/subject/l/public/s8452641.jpg,费尔兹,,教育,中国轻工业出版社,《万千教育:儿童纪律教育·建构性指导与规训》(第4版)的第一作者费尔兹博士总结了其三十佘年的幼儿教育经验，向我们展示了全面实用的儿童纪律教育方法。作者在阐述与纪律教育有关的理论基础上，介绍了如何通过各种手段了解儿童、分析儿童产生纪律问题的原因并寻找合适的解决办法。,2021-12-23 19:24:56,2021-12-23 19:24:56
9787530490105,美国儿科学会育儿百科,https://img2.doubanio.com/view/subject/l/public/s29749951.jpg,[美]斯蒂文·谢尔弗,陈铭宇,教育,北京科学技术出版社,这是一本儿科医生经常推荐、家长值得信赖的育儿指导，包括了从如何照顾小婴儿到如何培养儿童的自信的一切内容。无论是要解决常见的儿童健康问题，还是需要具体指导处理紧急的健康状况，家长都可以参阅这本*新增订的育儿百科。其具体内容如下：,2021-12-23 19:25:03,2021-12-23 19:25:03
9787544288927,街头日记,https://img1.doubanio.com/view/subject/l/public/s29574388.jpg,[美]艾琳•格鲁维尔,李燕,教育,南海出版公司,★ 登顶《纽约时报》畅销榜！《卫报》《华盛顿邮报》《图书馆期刊》《芝加哥论坛报》一众媒体盛赞推荐！★ 风靡北美校园的现象级经典读物，译介多国的百万级畅销书！——关于热血与新生的杰作，打动全世界一代代中学生！★ 豆瓣高分电影《自由作家》原著，比肩《死亡诗社》《放牛班的春天》！毒舌电影、硬糖物语等抖音电影大V走心推荐！★ 基于让无数人热血、泪目的真实故事，至今仍有逆境中的无数青少年因此受益！★ 叛逆化作热爱，成长不再艰难——我无法成为你，但我是特别棒的我！改变生活，永远都不晚！★ 《纽约时报》盛赞：他们写下心底的纠结、希望、恐惧和愤怒，消灭各自心灵的隔阂，一步步走近靠拢，彼此关照，学会承担，直到脱胎换骨。====威尔逊高中二〇三教室的新生大多来自贫民区，生而背负着命运的枷锁：贫穷、暴力、漠视、偏见。有人带枪上学，只为抗击放学途中的欺凌；有...,2021-12-23 19:25:09,2021-12-23 19:25:09
9787559638519,如何给孩子讲艺术,https://img3.doubanio.com/view/subject/l/public/s33736090.jpg,[法]弗朗索瓦丝•芭布－高尔（FrançoiseBarbe-Gall）著,成砚,教育,低音•北京联合出版公司,★★★孩子探寻艺术世界的种子，需要你亲手播撒！法国资深艺术史学者讲述如何培养孩子的艺术素养，多国认可的儿童艺术启蒙经典读物。中文版附赠别册“艺术家小传”。UCCA尤伦斯当代艺术中心副馆长尤洋、北京大学艺术学院教授李松、北京大学艺术学院教授李洋推荐。……………… ……◎ 编辑推荐★ 多国认可的儿童艺术启蒙经典读物：作者为法国资深艺术史学者，卢浮宫学院当代艺术课程教师，曾在多所法国大学担任过艺术史讲师。多次受邀担任俄罗斯、美国等诸多博物馆的顾问，并被邀请至世界各地多所学校举办讲座。在法国艺术界颇受认可。★ 5~13岁儿童的艺术素养，需要你亲自提升：本书前半部分收录63条务实指导，让大人了解孩子所想，设身处地地解决孩子遇到的艺术困惑。讲太多不耐烦，讲太少会误导，讲太深听不懂，泛泛而谈孩子没印象。讲好艺术得成为专家？对艺术一窍不通的大人也能激...,2021-12-23 19:25:16,2021-12-23 19:25:16
9787565118821,幼儿数学核心概念,https://img2.doubanio.com/view/subject/l/public/s28366381.jpg,美国埃里克森儿童发展研究生院,张银娜,教育,南京师范大学出版社,该书集中反映了美国埃里克森儿童发展研究生院团队长达七年的研究成果。该团队发展了一组幼儿数学核心概念，并以此依据指导了多种类型的幼儿教师培训。七年来，该中心以幼儿数学核心概念为指导的幼儿教师培训，有效地提高了幼儿教师的数学教学和儿童的学习成绩。,2021-12-23 19:25:22,2021-12-23 19:25:22
9787513326025,我什么办法都试过了！理解一至五岁孩子,https://img2.doubanio.com/view/subject/l/public/s29559311.jpg,[法]伊莎贝拉·费利奥莎,魏舒,教育,新星出版社,《我什么办法都试过了！理解一至五岁孩子》是作者两本畅销法国的亲子书中的其中一本，另一本为《他怎么总找我麻烦？！理解六至十一岁孩子》。两本书的书名看上去都是家长声嘶力竭的绝望呼喊，但副书名给出了心理学家的答案：理解孩子。如何理解？运用神经科学和实验心理学的科学发现来理解。,2021-12-23 19:25:29,2021-12-23 19:25:29
9787510844980,文心,https://img9.doubanio.com/view/subject/l/public/s28914465.jpg,叶圣陶,,教育,九州出版社,《文心》由夏丏尊和叶圣陶两位先生共同撰写。作品完成于二十世纪三十年代。《文心》的选篇来自于当时创办的《中学生》杂志，由两位先生将杂志中的内容集结成册，进行出版。《文心》以故事的题材将语文的知识串联起来，故事的情节自然有趣，语言通俗易懂，使学生在不知不觉中将生涩的语文知识领悟消化，是不可多得的学习语文方法和技巧的蒙书。《文心》一经问世便大获好评，出版虽八十余年仍对语文教学和学习有指导意义。本书在全文字的基础上配合情节增加了插画，使得本书更符合现代中学生的审美，引起中学生的兴趣，精美的插画充满浓浓的民国气息，希望能带给中学生精神和视觉的营养盛宴。,2021-12-23 19:25:37,2021-12-23 19:25:37
9787540693381,汤普森心理童话药书2,https://img3.doubanio.com/view/subject/l/public/s24973810.jpg,琳达·汤普森,周常,教育,,《汤普森心理童话药书2》是一套由儿童心理学大师琳达·汤普森积累35年经验并经数以千计的孩子验证的“儿童心理童话药书”。讲一个故事，引导儿童的心理变化，就此解决困扰家长的难题。这69个“心理童话药书”给孩子讲童话故事同时就在进行心理治疗和情绪管理，也就是说，你给孩子读故事的过程，就是在为孩子做心理辅导。这套神奇的故事书为不知所措的父母提供了完美的解决方案。妈妈们可以像使用工具书那样使用这套故事书，孩子出现问题的时候妈妈能快速地查询到“对症“的动物故事。,2021-12-23 19:25:42,2021-12-23 19:25:42
9787100039697,成长的岁月－我的学生时代读本1,https://img1.doubanio.com/view/subject/l/public/s1715919.jpg,严凌君,,教育,商务印书馆,青春读书课滋养一生的语文课，呵护你成长的岁月，守望你心灵的日出，拓展人文视野，构筑精神家园，打造一代“新青年”，为民族的未来播种。 成长的岁月——我的学生时代读本。灌注人性关怀，涵盖从童年到少年的成长历程中所涉及的26个相关主题。诸如“成长的故事”、“我的朋友在哪里”、“梦幻迷离青春期”、“我的父亲母亲”、“百年树人”、“热爱生命”、“敬畏青年”、“世界同龄人”等等。选文讲究人情、人性之美，能较好地帮助学生确立健全的自我意识，初步理解社会生活，学会对人情、人道的感动。本书和学生一起讨论他们从童年到少年、青年的生命成长过程中所遇到的各种精神命题，帮助他们认识自己和自己赖以生存的世界。应试教育的最大问题正是在于对孩子仰望天空的幻想的权利的剥夺，好奇、探索、发现、创造的欲望的压抑，用残酷的生存竞争，打磨年轻人生存的锐气，消解他们的理想与青春激情，最终把学...,2021-12-23 19:25:54,2021-12-23 19:25:54
9787515355122,马文·柯林斯的教育之道,https://img2.doubanio.com/view/subject/l/public/s33744161.jpg,（美）马文·柯林斯,刘琳红,教育,中国青年出版社,为什么一间教室发生的故事会引起全美媒体的报道以及全国范围对教育的讨论？为什么一名中小学教师会连续被两任美国总统邀请担任教育部长？为什么全美和欧洲各国的教师会来到这所学校观摩她的教学并参加培训与研讨？为什么成千上万的家长会给她写信希望其帮助解答养育子女的困惑？本书不仅讲述了当代传奇教师马文·柯林斯在教育这条道路上的挣扎与成功——她在公立小学担任多年教师，之后创办了只有一间教室的学校并将其发展壮大，更包含其课堂教学的详尽实录，清晰地传达了她的教育理念、方式与方法。马文的学生最初的学习水平远低于平均水平，有着各种“问题”。但在她的眼中，从来没有失败的学生，只有失败的教育。她的信念、勇气、执着与奉献，帮助她的学生发生了奇迹般的转变。后进生的学习成绩超过其年龄的平均水平，单词都拼不对的孩子能阅读莎士比亚的作品。一群没有自信、被所有人认为注定要失败的孩...,2021-12-23 19:26:01,2021-12-23 19:26:01
9787115373892,教育心理学（第10版）,https://img2.doubanio.com/view/subject/l/public/s28908171.jpg,[美]罗伯特·斯莱文,吕红梅,教育,人民邮电出版社,美国著名教育心理学家、约翰• 霍普金斯大学教授罗伯特• 斯莱文撰写的《教育心理学》（第10版）是一部堪称典范的心理学教材，在内容体系的构架、事例的科学性、实用性以及可读性等方面广受赞誉。本书不仅介绍了教育心理学领域内的主要理论、基本概念、基本规律与方法，而且通过大量的真实案例将理论与实践明确地联系起来，教会读者如何将教育心理学的理论知识迁移到现实的课堂教学中，成长为一名“有意识的教师”。作者秉承了理论知识与实用策略并举、多元教学理念与方法并存的特色，每一章都以一幕场景开始，阐释该章强调的实践问题，之后的“理论应用于实践”和“有意识的教师”专栏则提供了进一步的具体策略，以供教师用来改善学生的学习。第10版对全书进行了修订，增补了新实例，精炼了语言，删除了过时的或无关紧要的内容，补充了教育心理学近十年来的新进展及656 篇新的参考文献。《教育心理学...,2021-12-23 19:26:08,2021-12-23 19:26:08
9780874775723,Marva Collins' Way,https://img1.doubanio.com/view/subject/l/public/s4533799.jpg,MarvaCollins,,教育,Tarcher,,2021-12-23 19:26:16,2021-12-23 19:26:16
9787545556278,孩子：挑战,https://img2.doubanio.com/view/subject/l/public/s33719502.jpg,[美]鲁道夫·德雷克斯,甄颖,教育,天地出版社,"如何在尊重孩子、给孩子平等自由的同时，让孩子尊重规则、承担责任、赢得合作，这是现代教育的基础课题，也是现代父母要面对的永恒挑战。《孩子:挑战》中推荐的方法是基于著名心理学家阿尔弗雷德·阿德勒的生活哲学理念及人类生活观。基于此，德雷克斯既不建议家长纵容孩子，也不建议家长严惩孩子，家长要学习的是如何成为孩子的合作者，有方法了解他们，有能力引导他们，不让他们成了没人管的""野孩子""，也不让他们在家里感到压抑和窒息。每一位父母面对自己的孩子时，要赢得的不是挑战，而是爱和尊重，以及相伴中的彼此成长!《孩子:挑战》，不仅能带你一步步跳脱出来反观自己的育儿方式，也能帮你用科学的心理学知识了解自己的个体情绪和行为，学习永不嫌迟!已为人父或人母的你，或许早已忘记自己儿时调皮、任性、噘嘴、发脾气、故意跟父母""作对""、跟兄弟姐妹打架时，心里在想些什么了。而今天站在你...",2021-12-23 19:26:22,2021-12-23 19:26:22
9787106038151,我为青春狂,https://img2.doubanio.com/view/subject/l/public/s27280913.jpg,稳飞,,教育,中国电影出版社,应试教育是一种非常不平等的教育模式。这种教育在“人人努力，人人有望”的似乎平等的口号下，实现的是真正的不平等。应试教育如同龟兔赛跑一样，让那些不擅长于陆地上赛跑的孩子们，硬要拉在陆地这个平台上，跟兔子进行“平等条件”下的赛跑。不言而喻，那些擅长于水上游走的鱼类，那些擅长 于天上飞行的鸟类，则在这陆地平台上统统落后于兔子。如果想不落后于兔子，那么则相比于兔子要付出多倍的努力。所以，有人硬要说应试教育相当平等，那么它的平等性仅仅在于，不同的努力导致的相同的成绩，而不是每个人个发其能、个展优势成为人才的可能性上。在应试教育模式下，经过同样的努力，完全有机会在自己擅长的领域上发挥自己才能的人，只能一批一批平庸下去。这本书从应试教育和素质教育的角度出发，探讨了学校、学习、生活等等方面，同时为恰同学少年给予非常实用可靠的建议。,2021-12-23 19:26:28,2021-12-23 19:26:28
9787534396533,为什么学生不喜欢上学?,https://img9.doubanio.com/view/subject/l/public/s6179086.jpg,[美]DanielT.Willingham,赵萌,教育,江苏教育出版社,本书是美国弗吉尼亚大学心理学教授威林厄姆的重要著作，是一本深受学生和教师欢迎的教育心理学著作。他用认知心理学的原理，详细分析了学生学习的过程和教师在课堂教学中必须注意的一些问题。书中每一章都运用了一个认知心理学的基本原理，如“事实性的知识先于技能”、“记忆是思考的残留物”、“我们在已知的环境中理解新的事物”、“儿童在学习方面更多的是相似而不是不同”、“教学技能可以通过练习而提高”等等。本书是一本关于认知心理学的普及读物，也是一本教育心理学的入门书籍。书中的许多观点新颖而深刻。如开篇伊始关于大脑的作用的分析，作者认为，大脑不是用来思考的，它的真正作用在于使你避免思考。虽然人类生来就具有好奇心，但是我们不是天生的杰出思想者，除非认知环境符合一定的要求，否则我们会尽可能地避免思考。作者指出，学生是否喜欢学校，在很大程度上取决于学校能否持续地让学生体验到解...,2021-12-23 19:26:39,2021-12-23 19:26:39
9787208063464,教育思想的演进,https://img3.doubanio.com/view/subject/l/public/s1803440.jpg,[法国]埃米尔·涂尔干,李康,教育,上海人民出版社,《教育思想的演进》根据涂尔干1904-1905年在巴黎大学开设的“法国中等教育史”课程整理而成，是史学界公认的社会史的开山之作。它考察了长达十几个世纪的教育制度和观念史，几乎涵盖了法国启蒙教育从早期教会的“肇发时期”到19世纪的“危机时期”的演进过程。本书不仅把教育观念的演进与思想体系史融通起来，也与教育体制内的制度安排和实践形式环环相扣，以教育为视角和切入点，勾画了一幅现代性在制度化和文明化的意义上从生成到危机的全景。本书考察了法国长达十几个世纪的教育制度和观念史，几乎涵盖了法国启蒙教育从早期教会的“肇发时期”到19世纪的“危机时期”的演进过程，并集中刻画和分析了几组历史个案。以教育为视角和切入点，勾画了一幅现代性在制度化和文明化的意义上从生成到危机的全景。被史学界公认为社会史的开山之作，对后来法国“年鉴史学”的发展产生了创造性和革命性的影响。...,2021-12-23 19:26:47,2021-12-23 19:26:47
9787544722766,杀死一只知更鸟,https://img2.doubanio.com/view/subject/l/public/s23128183.jpg,[美国]哈珀·李,高红梅,教育,译林出版社,成长总是个让人烦恼的命题。成长有时会很缓慢，如小溪般唱着叮咚的歌曲趟过，有时却如此突如其来，如暴雨般劈头盖脸……三个孩子因为小镇上的几桩冤案经历了猝不及防的成长——痛苦与迷惑，悲伤与愤怒，也有温情与感动。这是爱与真知的成长经典。《杀死一只知更鸟》获1961年普利策奖。美国图书馆借阅率最高的书，英国青少年最喜爱的小说之一。美国中学推荐课外读物。由小说改编的电影获第25届奥斯卡三项大奖。美国电影协会评选的“100名银幕英雄与恶人”中，派克主演的芬奇律师名列英雄第一位。作为史上最受喜爱的小说之一，《杀死一只知更鸟》已获得显赫声誉。它赢得过普利策奖，被翻译成四十多种语言，在世界范围内售出超过三千万册，并曾被拍成，备受欢迎的电影。——哈珀•柯林斯出版集团斯塔尔六月对北卡罗来纳州律师协会发表演说时，自比为《杀死一只知更鸟》中勇敢的南方白人律师阿蒂...,2021-12-23 19:26:54,2021-12-23 19:26:54
9787504131799,孩子们，你们好！,https://img2.doubanio.com/view/subject/l/public/s6002333.jpg,[苏]Ш.А.阿莫纳什维利(Ш.А.Амонашьили),朱佩荣,教育,教育科学出版社,"《学校无分数教育三部曲:孩子们,你们好!》是苏联著名教育家Ⅲ.A.阿莫纳什维利根据他长期进行没有分数的教育实验的成果写成的描述小学教育的三部曲中的第一部。作者以一个教学班为实例，生动、形象、具体地展现了他和他的学生在小学四年里的教学和教育活动的全过程，涉及到学校教学教育工作的所有方面。这三部书均被苏联教育部列为推荐给广大教师阅读的教学法参考书。《学校无分数教育三部曲:孩子们，你们好！》主要描述小学一年级(书中为6岁儿童预备班，按新学制为一年级)的教学和教育工作。作者以一个教师在9月1日前夜的思考开始，最后以他对一年级学生的明天的畅想告终。作者选择了5个学日(如开学第一天、学完识字课本、第122个学日，最后一个学日等)展开他的叙述，在叙述解决对学生进行教育和教学的任务时，论证了基于从儿童个性的观点和对儿童人道态度的立场解决这些任务的原则和方法，阐述了...",2021-12-23 19:27:01,2021-12-23 19:27:01
9787567556584,追求理解的教学设计(第二版),https://img9.doubanio.com/view/subject/l/public/s33791885.jpg,格兰特·威金斯杰伊·麦克泰格,闫寒冰,教育,华东师范大学出版社,什么是理解？它和知道有什么不同？为什么理解是一项重要的教学目标？我们如何知道学生达到了这个目标？在当前课程改革进一步深化、关注学生核心素养培养的情况下，我们怎样才能建设一套严谨的、有吸引力的课程体系，关注理解，注重学生的能力提升？格兰特·威金斯和杰伊·麦克泰格在《追求理解的教学设计（第二版）》中回答了这些问题以及其他一些相关问题。自1998年两位作者将追求理解的教学设计（UbD）这一理念引入教育领域开始，世界各地很多教育工作者在教学中应用了UbD框架。通过借鉴大量教师的实践反馈，两位作者在原有工作的基础上对UbD理念进行修订和补充，用于指导教育工作者的课程体系建设、评估和教学设计。本书以优化的UbD模板为核心，借助各学科领域大量的实践策略、工具和案例，解释了逆向设计的基本原理；对一些关键概念作了清晰透彻的阐释，比如大概念和基本问题；并关注理解六侧面...,2021-12-23 19:27:07,2021-12-23 19:27:07
