book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787100107488,互联网思想十讲,https://img9.doubanio.com/view/subject/l/public/s27844475.jpg,段永朝,,互联网,商务印书馆,本书是作者为北京大学新闻与传播学院硕士生开设的《互联网前沿思想》课程的讲义。作者力图从技术、经济和社会的角度，在大尺度上观察互联网究竟根植于什么样的文化土壤。作者选择了复杂性、社会网络分析、公共空间这三个维度展开分析，为读者呈现出了脱胎于工业时代的互联网继承了哪些思想，并对哪些思想做出了彻底的颠覆。,2021-12-20 19:28:40,2021-12-20 19:28:40
9787115326560,黑客与画家,https://img9.doubanio.com/view/subject/l/public/s27043406.jpg,保罗·格雷厄姆,阮一峰,互联网,人民邮电出版社,本书是硅谷创业之父Paul Graham 的文集，主要介绍黑客即优秀程序员的爱好和动机，讨论黑客成长、黑客对世界的贡献以及编程语言和黑客工作方法等所有对计算机时代感兴趣的人的一些话题。书中的内容不但有助于了解计算机编程的本质、互联网行业的规则，还会帮助读者了解我们这个时代，迫使读者独立思考。本书适合所有程序员和互联网创业者，也适合一切对计算机行业感兴趣的读者。,2021-12-20 19:28:42,2021-12-20 19:28:42
9787513301916,失控,https://img3.doubanio.com/view/subject/l/public/s4673200.jpg,[美国]凯文·凯利,东西文库,互联网,新星出版社,2006年，《长尾理论》的作者克里斯·安德森在亚马逊网站上这样评价该书：“这可能是90年代最重要的一本书”，并且是“少有的一年比一年卖得好的书”。“尽管书中的一些例子在十几年后可能有些过时，但（它们所表达的）信息却越来越成为真知灼见”。“在那时人们还无法想象博客和维基等大众智慧的突起，但凯利却分毫不差地预见到了。这可能是过去十年来最聪明的一本书。”这是《黑客帝国》主要演员的必读物之一，这本关于机器、系统、生物和社会的“大部头”，揭示了社会进化、特别是互联网发展的“先知预言”，从这本书里，人们可以窥探到SNS的今天和未来。《失控》成书于1994年，作者是《连线》杂志的创始主编凯文·凯利。这本书所记述的，是他对当时科技、社会和经济最前沿的一次漫游，以及借此所窥得的未来图景。书中提到并且今天正在兴起或大热的概念包括：大众智慧、云计算、物联网、虚拟现实...,2021-12-20 19:28:45,2021-12-20 19:28:45
9787111543015,互联网企业安全高级指南,https://img2.doubanio.com/view/subject/l/public/s29076772.jpg,赵彦,,互联网,机械工业出版社,本书由业内多位顶级安全专家亲力打造，分享了他们十多年的安全行业经验。 从技术到管理，从生产网络到办公网络，从攻防对抗到业务风控，涉及安全领 域的各个维度，包括了三十多个重要话题，为企业实施符合互联网特性的安全 解决方案提供了实战指南。,2021-12-20 19:28:46,2021-12-20 19:28:46
9780062273208,The Hard Thing About Hard Things,https://img1.doubanio.com/view/subject/l/public/s27214518.jpg,BenHorowitz,,互联网,HarperBusiness,"Ben Horowitz, cofounder of Andreessen Horowitz and one of Silicon Valley's most respected and experienced entrepreneurs, offers essential advice on building and running a startup—practical wisdom for managing the toughest problems business school doesn’t cover, based on his popular ben’s blog.While many people talk about how great it is to start a business, very few are honest...",2021-12-20 19:28:48,2021-12-20 19:28:48
9780981690407,Inspired,https://img2.doubanio.com/view/subject/l/public/s4663301.jpg,[美]MartyCagan,,互联网,SVPGPress,过去二十多年， Marty Cagan作为负责定义和开发产品的高级经理人为多家一流企业工作过，包括惠普、网景通信、美国在线。他曾担任eBay产品管理及产品设计高级副总裁，负责规划全球电子商务网站的产品和服务。他亲历了个人电脑、互联网、电子商务的起落沉浮，致力于通过写作、演讲、培训 帮助客户打造富有创意的产品。他在自己的网站上定期撰写博客，分享管理产品的经验。他创办了硅谷产品集团（SVPG），为“财富500强”企业和广大创业型企业提供产品咨询服务，他的客户包括Yahoo!、eBay、TiVo、BBC、PROTRADE Sports……-作者工作经历-1981年8月—1990年12月 任惠普软件技术试验室研究员。-1991年1月—1996年9月 创办Continuus软件公司，任副总裁、CTO。公司1996年被Telelogic公司收购。-...,2021-12-20 19:28:54,2021-12-20 19:28:54
9781416596585,In The Plex,https://img1.doubanio.com/view/subject/l/public/s5288419.jpg,StevenLevy,,互联网,Simon&amp;Schuster,,2021-12-20 19:28:56,2021-12-20 19:28:56
9787115249494,黑客与画家,https://img9.doubanio.com/view/subject/l/public/s4669554.jpg,保罗·格雷厄姆,阮一峰,互联网,人民邮电出版社,本书是硅谷创业之父Paul Graham 的文集，主要介绍黑客即优秀程序员的爱好和动机，讨论黑客成长、黑客对世界的贡献以及编程语言和黑客工作方法等所有对计算机时代感兴趣的人的一些话题。书中的内容不但有助于了解计算机编程的本质、互联网行业的规则，还会帮助读者了解我们这个时代，迫使读者独立思考。本书适合所有程序员和互联网创业者，也适合一切对计算机行业感兴趣的读者。,2021-12-20 19:28:57,2021-12-20 19:28:57
9787302264170,网络、群体与市场,https://img2.doubanio.com/view/subject/l/public/s29084261.jpg,大卫·伊斯利(DavidEsley),李晓明,互联网,清华大学出版社,过去十年来，现代社会中复杂的连通性向公众展现出与日俱增的魅力。这种连通性在许多方面都有体现并发挥着强大的作用，包括互联网的快速成长、全球通信的便捷，以及新闻与信息（及传染病与金融危机）以惊人的速度与强度传播的能力。这种现象涉及网络、动机和人们的聚合行为。网络将人们的行为联系起来，使得每个人的决定可能对他人产生微妙的后果。本书是本科生的入门教材，同时也适合希望进入相关领域的高层次读者。它从交叉学科的角度出发，综合运用经济学、社会学、计算与信息科学以及应用数学的有关概念与方法，考察网络行为原理及其效应机制。以深入浅出的方式描述了在网络的作用下正在浮现与发展起来的一些交叉学科领域，讨论了社会、经济和技术领域相互联系的若干基本问题。本书是一本带你跨入信息科学和社会科学交叉领域研究之门的优秀参考书。,2021-12-20 19:28:58,2021-12-20 19:28:58
9787213065972,三位一体,https://img1.doubanio.com/view/subject/l/public/s28022718.jpg,[美]迈克尔·马隆,黄亚昌,互联网,浙江人民出版社,[内容简介]●本书讲述了罗伯特•诺伊斯、戈登•摩尔和安德鲁•格鲁夫如何缔造了世界上最重要公司的故事。公司的“外交家”诺伊斯被视为圣父、“思想家”摩尔被视为圣灵、“行动家”格鲁夫被视为圣子，这个三位一体的组合创下了企业管理中的奇迹，开创了一个价值万亿美元的产业，将一家初创企业打造成为千亿美元量级的巨型公司。●本书作者迈克尔•马隆在接触空前数量的企业档案的基础上，揭示了英特尔公司无处不在的产品和独一无二的商业实践背后那些引人入胜的故事——包括致力于新想法的意愿、在艰难时期进行大胆投资的主动性、和维护以戈登•摩尔的姓氏命名的定律的虔诚，这一切导致英特尔取得了在科技行业其他地方闻所未闻的持续成功。●在行业领导者的光环之下，英特尔也曾经历起落与成败，但它屹立不倒的关键在于从错误中学习的精神。《三位一体》不仅讲述英特尔富有传奇色彩的历史；在公司努力维护自己...,2021-12-20 19:29:00,2021-12-20 19:29:00
9787121402524,微信背后的产品观,https://img9.doubanio.com/view/subject/l/public/s33957064.jpg,张小龙,,互联网,电子工业出版社,"微信的诞生，重新定义了我们的社交方式。颠覆了很多传统，比如通话、支付方式、商品营销等等。作为微信创始人，微信之父张小龙对产品的追求有着非同一般的执着。在他看来，关注人性和群体心理，像上帝一样道生一，一生二地去建立规则和系统，并提高用户体验品味，才算是一个合格的产品经理。本书整理于张小龙在2012年的一次腾讯内部演讲的100多页PPT,本书全面剖析微信背后的产品观，通过这些内容分享，能看到张小龙关于移动互联网产品的思考和分析。",2021-12-20 19:29:01,2021-12-20 19:29:01
9787513300711,失控,https://img3.doubanio.com/view/subject/l/public/s4554820.jpg,[美国]凯文·凯利,东西文库,互联网,新星出版社,"《失控》，全名为《失控：机器、社会与经济的新生物学》（Out of Control: The New Biology of Machines, Social Systems, and the Economic World）。2006年，《长尾》作者克里斯·安德森在亚马逊网站上这样评价该书：“这可能是90年代最重要的一本书”，并且是“少有的一年比一年卖得好的书”。“尽管书中的一些例子在十几年后可能有些过时，但（它们所表达的）信息却越来越成为真知灼见”。“在那时人们还无法想象博客和维基等大众智慧的突起，但凯利却分毫不差地预见到了。这可能是过去十年来最聪明的一本书。”这是一部思考人类社会（或更一般意义上的复杂系统）进化的“大部头”著作，对于那些不惧于“头脑体操”的读者来说，必然会开卷有益。《失控》成书于1994年，作者是《连线》杂志的创始主编凯文·...",2021-12-20 19:29:03,2021-12-20 19:29:03
9787115392497,计算广告,https://img9.doubanio.com/view/subject/l/public/s28280564.jpg,刘鹏,,互联网,人民邮电出版社,计算广告是一项新兴的研究课题，它涉及大规模搜索和文本分析、信息获取、统计模型、机器学习、分类、优化以及微观经济学等诸多领域的知识。本书从实践出发，系统地介绍计算广告的产品、问题、系统和算法，并且从工业界的视角对这一领域具体技术的深入剖析。本书立足于广告市场的根本问题，从计算广告各个阶段所遇到的市场挑战出发，以广告系统业务形态的需求和变化为主线，依次介绍合约广告系统、竞价广告系统、程序化交易市场等重要课题，并对计算广告涉及的关键技术和算法做深入的探讨。无论是互联网公司商业化部门的产品技术人员，还是对个性化系统、大数据变现或交易有兴趣的产品技术人员，传统企业互联网化进程的决策者，传统广告业务的从业者，互联网创业者，计算机相关专业研究生，都会从阅读本书中受益匪浅。本文仅用于学习和交流目的，不代表异步社区观点。非商业转载请注明作译者、出处，并保留本文的...,2021-12-20 19:29:05,2021-12-20 19:29:05
9787115331809,信息简史,https://img9.doubanio.com/view/subject/l/public/s27157636.jpg,[美国]詹姆斯·格雷克,高博,互联网,人民邮电出版社,人类与信息遭遇的历史由来已久。詹姆斯•格雷克笔下的这段历史出人意料地从非洲的鼓语讲起（第1章）。非洲土著部落在尚未直接跨越到移动电话之前，曾用鼓声来传递讯息，但他们是如何做到的呢？后续章节进而讲述了这段历史上几个影响深远的关键事件，包括文字的发明（第2章）、罗伯特•考德里的第一本英语词典（第3章）、查尔斯•巴贝奇的差分机与爱达•拜伦的程序（第4章）、沙普兄弟的信号塔与摩尔斯电码（第5章）。但人类开始自觉地理解和利用信息始于克劳德•香农在1948年创立的信息论（第6、7章）。香农的信息论不仅推动了信息技术的发展，也引发了许多学科的信息转向（第8章），改变了人们对于诸如麦克斯韦妖（第9章）、生命的编码（第10章）、模因（第11章）、随机性（第12章）、量子信息论（第13章）等的理解。部分科学家甚至认为，构成世界的基础不是物质，不是能量，而是信息。正如物...,2021-12-20 19:29:08,2021-12-20 19:29:08
9787535748584,链接,https://img2.doubanio.com/view/subject/l/public/s2614522.jpg,[美]巴拉巴西,徐彬,互联网,湖南科技出版社,从鸡尾酒会到恐怖分子的巢穴，从远古的细菌到国际组织——所有这一切各自都是一种网络，都是一个令人惊讶的科学革新的一部分。21世纪初，有科学家发现，网络具有深层的秩序，依据简单而强有力的规则运行。这一领域的知识帮助我们了解时尚、病毒等的传播机制，了解生态系统的稳健性，以及经济体系的脆弱性——甚至是民主的未来。一位致力于研究“链接和节点”的科学家将首次带领我们领略网络革新的内幕。在本书中，作者生动地讲述了相互联系的系统的历史：从瑞士数学家莱奥哈尔德·欧拉18世纪末对图论的开创性研究，至生物学家基于对细胞网络的了解而展开的治疗癌症药物的研究等。本书叙事生动，充满真知灼见，它使我们认识了许多现代社会的“制图师”，这些人正在多个科学领域研究绘制网络地图，在超级计算机的帮助下，他们正一步步揭示出社会关系网络、企业和细胞等拥有的相似性其实超出了它们之间的差异。他...,2021-12-20 19:29:11,2021-12-20 19:29:11
9787111526728,互联网+秋叶课堂：我的网课创业,https://img1.doubanio.com/view/subject/l/public/s28512908.jpg,秋叶,,互联网,北京：机械工业出版社,在线教育被很多人视为 “互联网+”创业热潮中的下一个风口，越来越多的老师和创业者选择在线教育创业。本书作者秋叶老师2013年双11正式带一帮小伙伴开始在线教育创业，在短短两年内“从0到1”，累计做到了超500万元的销售业绩，成为国内Office领域在线教育运营最成功的团队之一。在这本书中秋叶老师结合自己的实战经历，向各位完整剖析了两年创业的真实复盘思考，是一本值得在线教育创业同行入手的必读书。秋叶是谁？如果你认为他就是个教大家做PPT的，那你就太OUT了，秋叶不仅是个被万千粉丝追捧的PPT达人，更是一个成功的互联网创业者。秋叶用两年时间把一门手艺变成了一门年销售400万的生意，而他的运营团队却仅仅只有8个人。在30%的上市公司利润不足5000万的2015年这可以说是个不俗的成绩。现在秋叶老师把他做网课创业的商业思考和商业实践的全过程写成了《互联网+...,2021-12-20 19:29:12,2021-12-20 19:29:12
9780670022151,What Technology Wants,https://img2.doubanio.com/view/subject/l/public/s4356823.jpg,[美]KevinKelly,,互联网,PenguinGroup(USA)Incorporated,"A refreshing view of technology as a living force in the world.This provocative book introduces a brand-new view of technology. It suggests that technology as a whole is not a jumble of wires and metal but a living, evolving organism that has its own unconscious needs and tendencies. Kevin Kelly looks out through the eyes of this global technological system to discover ""what i...",2021-12-20 19:29:14,2021-12-20 19:29:14
9780307887894,The Lean Startup,https://img9.doubanio.com/view/subject/l/public/s23109115.jpg,EricRies,,互联网,CrownBusiness,"Most startups fail. But many of those failures are preventable. The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched.Eric Ries defines a startup as an organization dedicated to creating something new under conditions of extreme uncertainty. This is just as true for one person in a garage or a grou...",2021-12-20 19:29:17,2021-12-20 19:29:17
9787564935993,音乐是怎么变成免费午餐的,https://img1.doubanio.com/view/subject/l/public/s33450369.jpg,斯蒂芬·维特,蔡哲轩,互联网,河南大学出版社,《华盛顿邮报》《金融时报》《时代》《福布斯》年度最佳图书奖当整个世代犯下同一个罪行会造成怎样的后果？过去，我们听音乐需要购买磁带、CD，那时的音乐是要付费的；但不知从何时开始，音乐居然成了网络上点一下鼠标即可享用的免费午餐！本书作者斯蒂芬•维特花费五年时间、飞越美 欧亚三大洲写成这本“盗版音乐发展史”，抽丝剥茧，探究数字音乐盗版的真正源头。维特从德国开始，造访了发明MP3音频格式的声音工程师们；接着来到纽约，找到捧红美国“国民天后”泰勒•斯威夫特等流行歌手的唱片业大亨；再转向苏格兰场和美国联邦调查局，然后一路追查到北卡罗莱纳州西部小镇的一名CD制造厂员工，及其背后在11年时间里泄露超过两万张专辑的“音乐爱好者小组”；最后进入互联网的黑暗深处，挖掘出音乐产业从巅峰迅速没落的惊人真相。这不仅是一个关于音乐产业的故事，更是一段从未被讲述过的互联网...,2021-12-20 19:29:18,2021-12-20 19:29:18
9781982126803,No Filter,https://img1.doubanio.com/view/subject/l/public/s33545497.jpg,SarahFrier,,互联网,Simon&amp;Schuster,"“A sequel to The Social Network” —The New York Times“Deeply reported and beautifully written” —Nick Bilton, Vanity Fair reporterAward-winning reporter Sarah Frier reveals the never-before-told story of how Instagram became the most culturally defining app of the decade.In 2010, Kevin Systrom and Mike Krieger released a photo-sharing app called Instagram, with one simple but ...",2021-12-20 19:29:20,2021-12-20 19:29:20
9787806551158,网络经济的十种策略,https://img9.doubanio.com/view/subject/l/public/s1045926.jpg,[美]凯文·凯利,肖华敬/任平,互联网,广州出版社,全书介绍网络经济的十个新游戏规则，分别是：蜜蜂比狮子重要；级数比加法重要；普及比稀有重要；免费比利润重要；网络比公司重要；造山比登山重要；空间比场所重要；流动比平衡重要；关系比产能重要；机会比效率重要！,2021-12-20 19:29:22,2021-12-20 19:29:22
9787508629865,总开关,https://img9.doubanio.com/view/subject/l/public/s6968806.jpg,[美]吴修铭,顾佳,互联网,中信出版社,当收音机经历从真空管收音机到半导体收音机，再到电晶体收音机的发展升级时，人们觉得自己的资讯来源美满得无可复加了。当约翰.洛吉.贝尔德发明了电视以后，在很长一段时间内，人们都认为电视就是他们所拥有的﹑也是所愿意拥有的最好的资讯媒介。时至今日，互联网的震撼不亚于以往任何媒介，它给我们带来了最大的信息量，最便捷的自我表达，最迅速的沟通。互联网似乎比以往任何媒介都具有优越性。在互联网成为这个时代主要的媒介时，我们不禁要问，我们须臾不可离弃﹑如空气般赖以生存的网络世界会是终极媒介形式吗？数字思想家吴修铭预言互联网世界的未来—这不是无端的猜想，而是从广播﹑电视﹑电影等信息媒介的发展周期得出的规律：新信息技术的发明；新产业的建立；一段开放的发展期；最终，由行业巨头占据统治地位，掌握着信息流的总阀门（the master switch）。互联网是否也要经历这样的...,2021-12-20 19:29:24,2021-12-20 19:29:24
