9787020036073,红楼梦(上下),https://img2.doubanio.com/view/subject/l/public/s1873561.jpg,"曹雪芹,高鹗",,名著,人民文学出版社,《红楼梦(上下)(大学生必读)》可供不同专业的大学生阅读收藏。,2021-12-27 23:36:18,2021-12-27 23:36:18
9787020010042,红楼梦,https://img3.doubanio.com/view/subject/l/public/s2819440.jpg,[清]曹雪芹,中国艺术研究院红楼梦研究所校注,名著,人民文学出版社,编辑推荐：《红楼梦》是一部具有高度思想性和高度艺术性的伟大作品，从本书反映的思想倾向来看，作者具有初步的民主主义思想，他对现实社会包括宫廷及官场的黑暗，封建贵族阶级及其家庭的腐朽等等，都进行了深刻的批判，并且提出了朦胧的带有初步民主主义性质的理想和主张。《红楼梦》塑造了众多的人物形象，他们各自具有自己独特而鲜明的个性特征，成为不朽的艺术典型，在中国文学史上永远放射着奇光异彩。,2021-12-27 23:43:51,2021-12-27 23:43:51
9787505920828,百年孤独,https://img2.doubanio.com/view/subject/l/public/s1888651.jpg,[哥伦比亚]加西亚·马尔克斯,高长荣,名著,中国文联出版公司,本书作者获一九八二年诺贝尔文学奖。本书被国外评论界称之为“继《唐•吉诃德》之后最伟大的西班牙语作品”，是“本世纪下半叶给人印象最深的一部小说。”本书通过布恩蒂亚一家七代人在小镇马孔多创建、发展和毁灭过程中的遭遇，反映了拉丁美洲近百年的兴衰。书中人物逼真，场景缤纷，加之写作手法新颖，把不可思议的奇迹和最纯粹的现实生活熔为一炉，造成奇妙的艺术境界，及其引人入胜。译者是老翻译家。译文忠实，优美，富于情味。,2021-12-27 23:44:19,2021-12-27 23:44:19
9787020018901,人间喜剧 第三卷,https://img2.doubanio.com/view/subject/l/public/s1268293.jpg,巴尔扎克(法),丁世中，陆秉慧，泰雨，王文融，沈志明，黄晋凯，傅雷，陈占元,名著,人民文学出版社,人间喜剧第三卷，ISBN：9787020018901，作者：（法）巴尔扎克 著，多人 译,2021-12-27 23:44:30,2021-12-27 23:44:30
9787806651063,红楼梦,https://img3.doubanio.com/view/subject/l/public/s1698960.jpg,[清]曹雪芹,,名著,岳麓书社,《红楼梦》是中国最具文学成就的古典文学巨著，它是中国古典文学创作的颠峰之作，是全人类的文化瑰宝。通过对“贾、史、王、薛”四大家族荣衰的描写，展示了广阔的社会生活视野，森罗万象，囊括了多姿多彩的世俗人情。人称《红楼梦》内蕴着一个时代的历史容量，是封建末世的百科全书。 全书的结构，新颖而奇巧，开篇就用了五个回目，以神话故事，“假语村言”掩去内容的实质，将作品置入扑朔迷离的雾色之中，而改借用“真“假”观念，托言“梦”“幻”世界，使得整部小说按着这一以假寓真的结构铺陈发展，最后营造出一个“生活世界”。在《红楼梦》中，除却著名的金陵十二钗，其它有名有姓的人物就有400多个，这众多的人物如“过江之鲫”，纷繁多姿，个性鲜明，生气勃勃，决无重复，囊括了世间各色人形，即便在同一个人的塑造上，也是一人千面，令人叫绝。,2021-12-27 23:44:56,2021-12-27 23:44:56
9787020104345,悲惨世界,https://img3.doubanio.com/view/subject/l/public/s29841680.jpg,[法]雨果,李丹,名著,人民文学出版社,《悲惨世界(上中下)(精)》是雨果在流亡期间写的长篇小说，是他的代表作，也是世界文学宝库的珍品之一。《悲惨世界(上中下)(精)》通过冉阿让等人的悲惨遭遇以及冉阿让被卞福汝主教感化后一系列令人感动的事迹，深刻揭露和批判了19世纪法国封建专制社会的腐朽本质及其罪恶现象，对穷苦人民在封建重压下所遭受的剥削欺诈和残酷迫害表示了悲悯和同情。,2021-12-27 23:45:10,2021-12-27 23:45:10
9787506813358,飘（上下）,https://img1.doubanio.com/view/subject/l/public/s1529089.jpg,米切尔,黄怀仁,名著,中国书籍出版社,《飘》是美国女作家玛格丽特成名之作，书写了美国文学史上最光辉的一页。作品讲述了美国南北战争期间，主人公斯佳丽曲折悲哀的婚姻故事。起初，斯佳丽爱上了阿希礼，但阿杀礼却选择了善良的玫兰妮。出于妒恨，斯佳丽嫁给了玫兰妮的弟弟查尔斯。内战爆发后，阿希礼和查尔斯应征入伍。查尔斯不幸去世，斯佳丽成了寡妇。战后，斯佳丽同弗兰克结婚。弗兰克不久去世，斯佳丽再次成为寡妇。瑞特向她求婚，她答应了。但瑞特认为斯佳丽依然暗恋着阿希礼，二人感情破裂。经过一系列变故，斯佳丽终于明白了父亲曾经对她说过的一句话：“世界上惟有土地与明天同在。”她决定守在她的土地上重新创造新的生活，期盼着美好明天的到来。,2021-12-27 23:45:27,2021-12-27 23:45:27
,悲惨世界（一）,https://img2.doubanio.com/view/subject/l/public/s2150341.jpg,[法]维克多·雨果,李丹,名著,人民文学出版社,维克多·雨果（Victor Hugo，1802-1885），19世纪法国浪漫主义文学的代表人物。贯穿他一生活动和创作的主导思想是人道主义、反对暴力、以爱制“恶”。其文学创作有诗歌、小说、戏剧、政论、散文随笔以及文学评论，卷帙浩繁。代表作有长篇小说《巴黎圣母院》、《海上劳工》、《悲 惨世界》及《九三年》等。,2021-12-27 23:45:42,2021-12-27 23:45:42
9787506444521,道德经,https://img9.doubanio.com/view/subject/l/public/s2775855.jpg,李耳,李广宁,名著,中国纺织出版社,《道德经》在忠于原书解的基础上，力求译文通俗易懂，并添加了妙趣横生的中外智慧案例，读后可启迪人的智慧、增长人的才干。,2021-12-27 23:45:56,2021-12-27 23:45:56
9787101046120,红楼梦,https://img2.doubanio.com/view/subject/l/public/s6140903.jpg,曹雪芹,,名著,中华书局,《红楼梦》是中国小说中反映时代最深刻的作品。曹雪芹身经从荣华富贵到贫困潦倒的大悲欢，使他对社会和人生有着清醒透彻的理解。他对贾氏家族的种种弊病劣迹和子弟们的荒淫腐朽进行了不遗馀力的揭露，并借以批判整个社会日益朽坏的上层建筑和意识形态，包括皇权制度、官僚制度、科举制度、宗法等级制度、婚姻制度以及礼法、道德观念。,2021-12-27 23:46:22,2021-12-27 23:46:22
9787020071265,悲惨世界,https://img3.doubanio.com/view/subject/l/public/s5934960.jpg,雨果,李丹,名著,人民文学出版社,《悲惨世界》(套装上下册)通过冉阿让等人的悲惨遭遇以及冉阿让被卞福汝主教感化后一系列令人感动的事迹，深刻揭露和批判了19世纪法国封建专制社会的腐朽本质及其罪恶现象，对穷苦人民在封建重压下所遭受的剥削欺诈和残酷迫害表示了悲悯和同情。,2021-12-27 23:46:38,2021-12-27 23:46:38
9787535423900,飘,https://img1.doubanio.com/view/subject/l/public/s26305277.jpg,[美国]玛格丽特·米切尔,范纯海,名著,长江文艺,美国女作家玛格丽特·米切尔发表过的惟一小说就是这部《飘》。小说1936年问世以来，一直畅销不衰，不仅在美国，而且在全世界都受到广大读者的喜爱。现已公认是以美国南北战争为背景的爱情小说的经典之作。小说以亚特兰大以及附近的一个种植园为故事场景，描绘了内战前后美国南方人的生活。作品刻画了那个时代的许多南方人的形象，占中心位置的人物思嘉、瑞德、艾希礼、媚兰等人是其中的典型代表。他们的习俗礼仪、言行举止、精神观念、政治态度，以至于衣着打扮等等，在小说里都叙述得十分详尽。可以说小说成功地再现了那个时代美国南方这个地区的社会生活。小说最吸引人的地方是思嘉的个性以及她的爱情故事。她的爱情不是充满诗意和浪漫情调的那一种，而是现实的和功利的。为了达到目的，她甚至不惜使用为人所不齿的狡诈伎俩。那么她的爱情故事为什么还那么引人入胜呢？原因很简单，这就是真实。是小说所设置...,2021-12-27 23:46:55,2021-12-27 23:46:55
9787020035885,悲惨世界(上中下),https://img9.doubanio.com/view/subject/l/public/s1149865.jpg,[法]维克多·雨果,李丹,名著,人民文学出版社,《大学生必读:悲惨世界(上中下)》是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了法国著名作家雨果先生的长篇小说《悲惨世界》。《悲惨世界(上中下)》具有很强的经典性及学术性，该书不仅是语言文学专业大学生从事专业学习和学术研究不可缺少的重要书籍，同时也是其他专业大学生加强人文素养、丰富文化底蕴、促进专业学习的重要读物。可供不同专业的大学生阅读收藏。,2021-12-27 23:47:09,2021-12-27 23:47:09
9787524103431,罪与罚,https://img2.doubanio.com/view/subject/l/public/s29506593.jpg,[俄]费奥多尔·陀思妥耶夫斯基,曾思艺,名著,西安交通大学出版社,《罪与罚》是一部优秀的社会心理小说，代表着陀思妥耶夫斯基成熟的艺术风格，并使其在世界文坛获得了较高声誉。《罪与罚》讲述了一个关于忏悔、救赎和信仰的故事。主人公拉斯科尔尼科夫有着心地善良与阴郁孤僻双重人格，深受无政府主义思想的毒害，一心想成为拿破仑式的人物。但为生活所迫，杀死放高利贷的房东和她无辜的妹妹。最终在“罪与罚”的矛盾中投案自首，被判流放，开始了灵魂的忏悔与救赎之旅。小说怀着一腔同情与悲愤，强烈表现了俄国下层人民在暗无天日的生活中内心的痛苦和挣扎，揭露了资本主义社会的残暴不仁。在《罪与罚》中，心理描写几乎是最重要的一部分。陀思妥耶夫斯基浓墨重彩地描绘了一个落魄青年杀人前后内心的巨大变化与重重煎熬。这堪称颇为深刻、细致入微的心理描写著作。《罪与罚》还从侧面反映了一个问题，即如何面对社会的黑暗面。对此，作者给出了他的答案：不以暴力抗恶，不能...,2021-12-27 23:47:27,2021-12-27 23:47:27
9787806654040,红楼梦,https://img9.doubanio.com/view/subject/l/public/s1463564.jpg,曹雪芹,,名著,岳麓书社,《红楼梦》是中国最具文学成就的古典文学巨著，它是中国古典文学创作的颠峰之作，是全人类的文化瑰宝。通过对“贾、史、王、薛”四大家族荣衰的描写，展示了广阔的社会生活视野，森罗万象，囊括了多姿多彩的世俗人情。人称《红楼梦》内蕴着一个时代的历史容量，是封建末世的百科全书。,2021-12-27 23:47:41,2021-12-27 23:47:41
9787532214082,三国演义连环画(1-60),https://img1.doubanio.com/view/subject/l/public/s1402119.jpg,于绍文,,名著,上海人民美术出版社,从桃园结义到三国归晋，全套60本，插图，装祯都和小时候读过的一模一样，值得重温，值得收藏。,2021-12-27 23:47:53,2021-12-27 23:47:53
9787020014996,三国演义,https://img2.doubanio.com/view/subject/l/public/s2709903.jpg,罗贯中,,名著,人民文学出版社,《三国演义》又名“三国志演义”“三国志通俗演义”，是中国小说史上最著名最杰出的长篇章回体历史小说。在《三国演义》成书前，“三国故事”已经历了数百年的历史发展过程。在唐代，三国故事已广为流传，连儿童都很熟悉。随着市民文艺的发展，宋代的“说话”艺人，已有专门说三国故事的，当时称为“说三分”。元代出现的《三国志平话》，实际上是从说书人使用的本子，虽较简略粗糙，但已初具《三国演义》的规模。罗贯中在传说和民间艺人创作的基础上，又依据陈寿《三国志》及裴松之注中所征引的资料（还包括《世说新语》及注中的资料），经过巨大的创作劳动，写出了规模宏伟的巨著——《三国演义》。,2021-12-27 23:48:20,2021-12-27 23:48:20
